batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained
11,11000,0.02949260042283298,0.004228329809725159,0.013462602413772031,0.004166666666666667,0.0004166666666666667,0.0026288739732144065,0.02096774193548387,0.0029453015427769987,0.009815905603486155,0.2131837307152875,152,373,713,6012,65679
12,12000,0.026595999520900707,0.004150197628458498,0.01449722489908274,0.0020491803278688526,0.0004098360655737705,0.0008376327770019923,0.01861010101010101,0.002933333333333333,0.01005330426203247,0.21066666666666667,158,342,750,6470,65679
13,13000,0.03261494252873563,0.004310344827586207,0.014809005767160554,0.004405286343612335,0.0004405286343612335,0.0017041973886984213,0.023347805113362277,0.0030390738060781476,0.01050395294239803,0.2040520984081042,141,337,691,6874,65679
14,14000,0.032407407407407406,0.004732510288065843,0.018112519398175365,0.011166666666666667,0.0025,0.0067845398860583205,0.02621477162293489,0.004081632653061224,0.014809901464613542,0.17784256559766765,122,332,686,7272,65679
15,15000,0.02661764705882353,0.0035294117647058825,0.011650488325581349,0.0009478672985781991,0.00047393364928909954,0.0005725654156374132,0.018101415094339626,0.0025157232704402514,0.007975265473382967,0.1949685534591195,124,352,636,7628,65679
16,16000,0.014449371766444938,0.0031042128603104213,0.008124384187072757,0.004366812227074236,0.0004366812227074236,0.0016893135687097887,0.011053921568627452,0.002205882352941177,0.005957279522947581,0.20294117647058824,138,344,680,8004,65679
17,17000,0.018683409436834095,0.00319634703196347,0.009951265133574957,0.0,0.0,0.0,0.011723973256924546,0.002005730659025788,0.006244490155452481,0.23638968481375358,165,400,698,8392,65679
18,18000,0.030353430353430355,0.004365904365904366,0.018891127555582515,0.006355932203389831,0.0008474576271186442,0.0026282852105110723,0.022454672245467225,0.0032078103207810326,0.013538225472685917,0.17433751743375175,125,350,717,8762,65679
19,19000,0.029060095653982116,0.0037117903930131003,0.01457797460197648,0.0,0.0,0.0,0.018852016727370833,0.002407932011331445,0.009457099670970578,0.21104815864022664,149,375,706,9143,65679
20,20000,0.02053834808259587,0.0026548672566371685,0.01053055482222477,0.0102880658436214,0.00205761316872428,0.005695887357282189,0.016954436450839327,0.0024460431654676263,0.008840160298511033,0.19424460431654678,135,389,695,9494,65679
